# dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
5.726576317101716995e-03,5.180511623620986938e-03,5.114687606692314148e-03,-1.968956552445888519e-03,-7.787841605022549629e-04,-1.324726734310388565e-03,-1.169537566602230072e-02,3.833493217825889587e-03,3.148651216179132462e-03,-4.600859247148036957e-03,2.830936573445796967e-04,-2.650724723935127258e-02,1.603230717591941357e-03,-3.877870505675673485e-03,-2.989107742905616760e-04,1.117908954620361328e-02,2.244030125439167023e-03,-7.301942706108093262e-01,-3.599048359319567680e-03,-4.326249007135629654e-03,1.134088262915611267e-03,4.604042507708072662e-03,7.554564625024795532e-03,7.116556167602539062e-03,-2.799605950713157654e-03,5.486662266775965691e-04,-1.031173299998044968e-02,-3.923999145627021790e-03,-3.045001998543739319e-03,5.237147677689790726e-03,-2.656705677509307861e-03,3.090510144829750061e-03
6.243646610528230667e-03,4.925850778818130493e-03,4.819719120860099792e-03,-2.143158577382564545e-03,1.105437870137393475e-03,1.477843150496482849e-03,-9.343706071376800537e-03,7.932953536510467529e-03,5.493300501257181168e-03,-4.256371408700942993e-03,-8.120820857584476471e-04,-1.655847206711769104e-02,6.079078884795308113e-04,-2.393752103671431541e-03,-8.416278287768363953e-04,1.160574704408645630e-02,1.283505000174045563e-03,-6.503753662109375000e-01,-4.280210472643375397e-03,-3.708260599523782730e-03,-8.284198120236396790e-04,4.665301181375980377e-03,7.847182452678680420e-03,5.879439413547515869e-03,-5.043923854827880859e-03,-1.381458831019699574e-03,-7.678904104977846146e-03,-2.912702038884162903e-03,-5.937257781624794006e-03,4.382856655865907669e-03,-3.756936639547348022e-03,2.493435516953468323e-03
6.732842419296503067e-03,5.478266626596450806e-03,3.296716138720512390e-03,-3.139979206025600433e-03,3.903162432834506035e-04,2.138572745025157928e-03,-8.679252117872238159e-03,-6.136914715170860291e-03,3.933078143745660782e-03,-3.124481067061424255e-03,2.025993075221776962e-03,-2.443340793251991272e-02,1.037438283674418926e-03,-4.313040524721145630e-03,4.139496013522148132e-04,1.536788046360015869e-02,2.172173000872135162e-03,-6.432308554649353027e-01,-3.969178535044193268e-03,-5.461330059915781021e-03,3.596991300582885742e-04,4.903511144220829010e-03,7.953990250825881958e-03,4.129096865653991699e-03,-3.175024874508380890e-03,-8.635130943730473518e-04,-5.123046226799488068e-03,-2.317572012543678284e-03,-5.495274439454078674e-03,5.019415635615587234e-03,-2.325836569070816040e-03,2.265537157654762268e-03
5.114601459354162216e-03,6.206873804330825806e-03,3.773542121052742004e-03,-1.357517205178737640e-03,-2.502356655895709991e-03,-1.211614347994327545e-03,-1.047742925584316254e-02,4.035133868455886841e-03,2.519203815609216690e-03,-3.072320483624935150e-03,2.097950782626867294e-03,-3.017823770642280579e-02,2.382222563028335571e-03,-2.334069227799773216e-03,-2.327260561287403107e-03,7.521480321884155273e-03,-1.562507823109626770e-04,-6.296106576919555664e-01,-3.666289849206805229e-03,-4.939208272844552994e-03,-6.264569237828254700e-04,2.261088229715824127e-03,1.042339578270912170e-02,3.739006817340850830e-03,-4.004333168268203735e-03,-2.081418409943580627e-03,-5.938466638326644897e-03,-1.927891746163368225e-03,-3.229642286896705627e-03,4.626200068742036819e-03,-1.799348741769790649e-03,5.490947514772415161e-04
7.201642263680696487e-03,6.736103445291519165e-03,6.047194823622703552e-03,-1.615694724023342133e-03,1.794214244000613689e-03,-7.407860830426216125e-04,-1.250643096864223480e-02,6.066834554076194763e-03,2.758149523288011551e-03,-6.293724291026592255e-03,1.033724751323461533e-03,-3.084779903292655945e-02,1.865367288701236248e-03,-5.587905645370483398e-03,-5.913125351071357727e-04,4.085250198841094971e-03,2.932669594883918762e-04,-8.641602993011474609e-01,-3.020458621904253960e-03,-4.065709654241800308e-03,4.839394241571426392e-04,5.638816393911838531e-03,1.308054104447364807e-02,5.620032548904418945e-03,-2.890096046030521393e-03,-3.611614927649497986e-03,-8.905343711376190186e-03,-3.510477021336555481e-03,-3.463262692093849182e-03,6.814580876380205154e-03,-2.570744603872299194e-03,3.556901589035987854e-03
5.468834657222032547e-03,8.753273636102676392e-03,5.003226920962333679e-03,-3.403357230126857758e-03,3.078053705394268036e-03,4.040496423840522766e-04,-1.524416916072368622e-02,5.974641069769859314e-03,2.299139741808176041e-03,-4.585078917443752289e-03,-2.126232720911502838e-04,-2.875191345810890198e-02,2.380756661295890808e-03,-4.915645346045494080e-03,1.731908880174160004e-03,1.232138276100158691e-02,1.859900541603565216e-03,-8.547690510749816895e-01,-3.772259457036852837e-03,-3.599426243454217911e-03,1.619917340576648712e-03,5.512514151632785797e-03,1.221375539898872375e-02,5.261227488517761230e-03,-2.016615122556686401e-03,-2.391619607806205750e-03,-1.009994186460971832e-02,-6.928252056241035461e-03,-3.086352720856666565e-03,6.143369246274232864e-03,-4.350770264863967896e-03,2.459110692143440247e-03
5.466266069561243057e-03,6.896827369928359985e-03,2.096468582749366760e-03,-1.516043208539485931e-03,6.231915904209017754e-04,1.768268644809722900e-03,-1.048905029892921448e-02,1.607211306691169739e-03,4.217969253659248352e-03,-5.502442829310894012e-03,6.177141331136226654e-04,-2.591563388705253601e-02,8.617880521342158318e-04,-3.823667531833052635e-03,-2.016033977270126343e-05,1.209905743598937988e-02,8.638324216008186340e-04,-6.453968882560729980e-01,-2.277009887620806694e-03,-2.641888801008462906e-03,1.413843594491481781e-03,6.078616715967655182e-03,1.053686812520027161e-02,5.481295287609100342e-03,-3.301851451396942139e-03,-2.631446346640586853e-03,-5.044906400144100189e-03,-5.181575194001197815e-03,-3.463694825768470764e-03,4.711725283414125443e-03,-5.277607589960098267e-03,2.953091636300086975e-03
7.225776556879281998e-03,8.169252425432205200e-03,3.671353682875633240e-03,-1.071470789611339569e-03,8.689862443134188652e-04,-2.774307504296302795e-04,-9.885698556900024414e-03,5.404667928814888000e-03,2.521276473999023438e-03,-6.195780821144580841e-03,-7.163123227655887604e-04,-2.725772932171821594e-02,2.907355083152651787e-04,-4.691567271947860718e-03,5.293395370244979858e-04,6.382323801517486572e-03,-3.526555374264717102e-04,-6.816536188125610352e-01,-2.816305262967944145e-03,-2.708049956709146500e-03,-1.259804703295230865e-03,4.913137294352054596e-03,9.313140064477920532e-03,3.882579505443572998e-03,-2.757584676146507263e-03,-3.787348046898841858e-03,-6.620312109589576721e-03,-4.220698028802871704e-04,-2.333799377083778381e-03,3.327481914311647415e-03,-2.814877778291702271e-03,2.523692324757575989e-03
8.113572373986244202e-03,5.255911499261856079e-03,5.110183730721473694e-03,-3.313384018838405609e-03,7.639181567355990410e-04,1.475446857511997223e-03,-1.115822978317737579e-02,1.107990555465221405e-02,3.808586392551660538e-03,-4.686729051172733307e-03,3.530224785208702087e-05,-2.458044514060020447e-02,-3.616587491706013680e-04,-6.477598100900650024e-03,1.521636731922626495e-03,3.266036510467529297e-03,3.106572665274143219e-03,-7.521063089370727539e-01,-3.434770507737994194e-03,-4.271084908396005630e-03,2.601851709187030792e-03,5.590611137449741364e-03,1.237247511744499207e-02,2.648167312145233154e-03,-3.192614763975143433e-03,-3.078615292906761169e-03,-8.484993129968643188e-03,-3.996508195996284485e-03,-2.824882045388221741e-03,4.928149748593568802e-03,-4.056069999933242798e-03,9.963680058717727661e-04
7.436266634613275528e-03,8.407253772020339966e-03,3.080738708376884460e-03,-3.466202877461910248e-03,1.654068822972476482e-03,-2.029842697083950043e-03,-1.062674261629581451e-02,1.176166906952857971e-02,1.135415048338472843e-03,-5.251158960163593292e-03,3.925575874745845795e-04,-2.521166577935218811e-02,2.348365262150764465e-03,-5.995880812406539917e-03,2.205885946750640869e-03,1.240141689777374268e-02,-1.910778693854808807e-03,-9.368932247161865234e-01,-2.475992543622851372e-03,-1.706189010292291641e-03,2.401992678642272949e-03,6.702729500830173492e-03,1.138479635119438171e-02,5.839668214321136475e-03,-3.979070112109184265e-03,-2.792229875922203064e-03,-1.120826695114374161e-02,-4.958542063832283020e-03,-2.381438389420509338e-03,5.571477580815553665e-03,-2.325430512428283691e-03,2.952912822365760803e-03
8.517263457179069519e-03,5.193773657083511353e-03,5.720725283026695251e-03,-2.268827520310878754e-03,2.459388924762606621e-04,-5.579469725489616394e-04,-1.061131432652473450e-02,1.028326340019702911e-02,2.772748004645109177e-03,-6.600574124604463577e-03,-1.437200699001550674e-03,-2.024395391345024109e-02,-3.166237147524952888e-04,-4.485875368118286133e-03,2.689495682716369629e-03,4.386097192764282227e-03,-1.868150196969509125e-03,-7.790171504020690918e-01,-2.795696957036852837e-03,-3.872903529554605484e-03,-3.156019374728202820e-04,4.380495287477970123e-03,1.069569960236549377e-02,4.003420472145080566e-03,-3.508960828185081482e-03,-3.746842965483665466e-03,-1.052268408238887787e-02,-2.284707501530647278e-03,-2.033913508057594299e-03,3.390759695321321487e-03,-1.253109425306320190e-03,2.005131915211677551e-03
8.168742991983890533e-03,6.115857511758804321e-03,4.835577681660652161e-03,-1.922308467328548431e-03,1.295792753808200359e-03,-1.047737896442413330e-06,-1.065018959343433380e-02,1.095480006188154221e-02,4.579946864396333694e-03,-4.118484444916248322e-03,2.832617610692977905e-06,-2.546091005206108093e-02,1.556058530695736408e-03,-6.342032924294471741e-03,3.748247399926185608e-04,2.461831271648406982e-02,1.145516522228717804e-03,-7.690907120704650879e-01,-2.375134034082293510e-03,-4.175136331468820572e-03,7.891217246651649475e-04,6.006383337080478668e-03,1.081101223826408386e-02,4.565894603729248047e-03,-3.218336962163448334e-03,-3.327758982777595520e-03,-8.798835799098014832e-03,-5.540477111935615540e-03,-3.401691094040870667e-03,3.954776097089052200e-03,-1.982878893613815308e-03,2.398068085312843323e-03
8.032523095607757568e-03,5.630705505609512329e-03,3.624560311436653137e-03,-2.294736914336681366e-03,-8.179742144420742989e-04,2.513732761144638062e-05,-1.136063970625400543e-02,1.273529604077339172e-03,2.916467841714620590e-03,-5.965135060250759125e-03,1.001627650111913681e-03,-2.176477387547492981e-02,9.672547457739710808e-04,-4.045087844133377075e-03,-4.030466079711914062e-04,7.085099816322326660e-03,-2.292012795805931091e-04,-6.816619634628295898e-01,-2.618872327730059624e-03,-2.775347325950860977e-03,1.319737173616886139e-03,5.170361138880252838e-03,1.121849194169044495e-02,5.445741117000579834e-03,-3.641424700617790222e-03,-1.197481644339859486e-03,-5.917386151850223541e-03,-2.875516191124916077e-03,-4.043484106659889221e-03,4.554480779916048050e-03,-2.356767654418945312e-03,2.846369519829750061e-03
8.684469386935234070e-03,4.200313240289688110e-03,5.997238680720329285e-03,-4.201046191155910492e-03,2.417567186057567596e-03,1.122901216149330139e-03,-1.039013639092445374e-02,7.364936172962188721e-03,3.565011080354452133e-03,-4.717064090073108673e-03,-8.882866241037845612e-04,-2.335351333022117615e-02,-4.438237519934773445e-04,-5.355551838874816895e-03,1.502381637692451477e-03,7.850803434848785400e-03,1.428173854947090149e-04,-7.833902835845947266e-01,-2.599314553663134575e-03,-3.207603935152292252e-03,9.112562984228134155e-04,4.256674088537693024e-03,1.019157841801643372e-02,4.130430519580841064e-03,-2.058774232864379883e-03,-3.108048811554908752e-03,-1.020865608006715775e-02,-2.354549244046211243e-03,-5.525359883904457092e-03,4.654966760426759720e-03,-2.463836222887039185e-03,3.292435780167579651e-03
7.422743830829858780e-03,7.204238325357437134e-03,3.136588260531425476e-03,-3.758045844733715057e-03,-3.289181040599942207e-04,1.690716482698917389e-03,-1.089879311621189117e-02,6.943995133042335510e-03,4.239736590534448624e-03,-2.691612578928470612e-03,1.484589185565710068e-03,-8.515771478414535522e-03,-2.908335300162434578e-04,-5.525086075067520142e-03,-1.043261028826236725e-03,1.609666645526885986e-02,4.967516288161277771e-04,-7.225191593170166016e-01,-3.793337149545550346e-03,-3.411340061575174332e-03,-1.288828440010547638e-03,7.662654854357242584e-03,9.689915925264358521e-03,2.576872706413269043e-03,-4.319965839385986328e-03,-2.590028569102287292e-03,-5.388473626226186752e-03,-4.365058615803718567e-03,-5.968252196907997131e-03,5.733874160796403885e-03,-3.855664283037185669e-03,2.483980730175971985e-03
5.725661758333444595e-03,5.364749580621719360e-03,5.092224106192588806e-03,-3.621145151555538177e-03,6.989639950916171074e-04,-5.905795842409133911e-05,-1.167056895792484283e-02,8.386991918087005615e-03,3.799911588430404663e-03,-2.468788065016269684e-03,3.955678548663854599e-03,-2.282961085438728333e-02,5.005093989893794060e-04,-3.857791190966963768e-03,-1.258458942174911499e-03,1.070307195186614990e-02,1.430378295481204987e-03,-7.152988314628601074e-01,-5.039767362177371979e-03,-6.124863866716623306e-03,2.692332491278648376e-04,3.837504424154758453e-03,9.117428213357925415e-03,2.041056752204895020e-03,-2.319419756531715393e-03,-1.151790958829224110e-03,-6.160996854305267334e-03,-3.144787624478340149e-03,-3.321224823594093323e-03,5.212408024817705154e-03,-1.962605863809585571e-03,2.709629014134407043e-03
7.049197796732187271e-03,6.249997764825820923e-03,3.714436665177345276e-03,-4.168055020272731781e-03,-1.357202534563839436e-03,3.373836167156696320e-03,-9.122030809521675110e-03,7.979627698659896851e-03,4.950790200382471085e-03,-3.884892910718917847e-03,1.219899859279394150e-03,-1.964027807116508484e-02,-3.609565319493412971e-04,-4.661634564399719238e-03,-5.895667709410190582e-04,6.617560982704162598e-03,-1.387177035212516785e-04,-6.803631782531738281e-01,-5.044863559305667877e-03,-4.552344325929880142e-03,-1.332472078502178192e-03,6.680184043943881989e-03,7.618401199579238892e-03,4.173070192337036133e-04,-2.982194535434246063e-03,-1.469830167479813099e-03,-6.036483682692050934e-03,-1.802513375878334045e-03,-5.013862624764442444e-03,5.654901731759309769e-03,-2.458017319440841675e-03,2.817714586853981018e-03
8.033100515604019165e-03,5.645427852869033813e-03,3.435784950852394104e-03,-3.845977596938610077e-03,-1.060766284354031086e-03,6.668800488114356995e-04,-1.025278866291046143e-02,1.043935306370258331e-02,2.910118084400892258e-03,-3.607367165386676788e-03,9.952648542821407318e-04,-2.083368226885795593e-02,-1.592394080944359303e-03,-6.153728812932968140e-03,-1.100455410778522491e-03,6.801292300224304199e-03,1.121460460126399994e-03,-6.922191977500915527e-01,-3.825493855401873589e-03,-2.758915070444345474e-03,-8.618393912911415100e-04,6.280937232077121735e-03,1.026625558733940125e-02,1.910507678985595703e-03,-3.870143555104732513e-03,-2.545358613133430481e-03,-5.701083689928054810e-03,-2.443188801407814026e-03,-4.349553957581520081e-03,4.399985540658235550e-03,-1.122388988733291626e-03,1.797245815396308899e-03
8.418496698141098022e-03,7.193032652139663696e-03,4.286570474505424500e-03,-3.684139810502529144e-03,-1.155664329417049885e-03,-4.353029653429985046e-04,-1.072938181459903717e-02,5.607206374406814575e-03,4.698764067143201828e-03,-3.557610325515270233e-03,-1.123918686062097549e-03,-2.877086773514747620e-02,1.855253940448164940e-04,-4.846524447202682495e-03,2.079268917441368103e-03,1.111487299203872681e-02,1.114337705075740814e-03,-7.511137127876281738e-01,-3.394313855096697807e-03,-3.953444305807352066e-03,1.830477267503738403e-03,5.781495012342929840e-03,1.133054867386817932e-02,3.598362207412719727e-03,-1.748434267938137054e-03,-2.963529899716377258e-03,-7.748881354928016663e-03,-5.298348143696784973e-03,-1.928905025124549866e-03,4.823215771466493607e-03,-3.436539322137832642e-03,3.613093867897987366e-03
9.114641696214675903e-03,7.765118032693862915e-03,6.367368623614311218e-03,-2.848836593329906464e-03,-1.268734340555965900e-03,-1.547156833112239838e-03,-1.184979639947414398e-02,3.248112276196479797e-03,4.334038589149713516e-03,-4.646946676075458527e-03,9.779199026525020599e-04,-2.910605445504188538e-02,1.822601654566824436e-03,-5.866747349500656128e-03,-1.380210742354393005e-04,1.106999814510345459e-02,5.374522879719734192e-04,-7.832865118980407715e-01,-4.904174245893955231e-03,-4.829230252653360367e-03,1.136939506977796555e-03,5.595029331743717194e-03,1.249771937727928162e-02,1.685582101345062256e-03,-3.242850303649902344e-03,-3.183500841259956360e-03,-7.740711793303489685e-03,-1.925634220242500305e-03,-2.647930756211280823e-03,7.263180334120988846e-03,-8.129701018333435059e-05,2.554463222622871399e-03
8.512970060110092163e-03,6.249401718378067017e-03,7.230272516608238220e-03,-3.387938253581523895e-03,-1.577931689098477364e-04,1.612762920558452606e-03,-1.384288631379604340e-02,2.518923953175544739e-03,3.475799690932035446e-03,-7.099593523889780045e-03,3.040595911443233490e-04,-3.734996542334556580e-02,-1.848434330895543098e-04,-8.603069931268692017e-03,7.857698947191238403e-04,1.509957760572433472e-02,1.011901535093784332e-03,-1.122628688812255859e+00,-5.484201945364475250e-03,-2.564141992479562759e-03,-2.082157880067825317e-05,6.808632053434848785e-03,1.310548558831214905e-02,2.702005207538604736e-03,-4.209822043776512146e-03,-3.682149574160575867e-03,-1.286972686648368835e-02,-2.001294866204261780e-03,2.372171729803085327e-04,7.054672110825777054e-03,1.914463937282562256e-04,3.953376784920692444e-03
8.732512593269348145e-03,5.346614867448806763e-03,3.421707078814506531e-03,-4.075984470546245575e-03,-1.901631359942257404e-03,1.733937300741672516e-03,-1.118382252752780914e-02,-3.106912598013877869e-03,2.228504512459039688e-03,-3.201312385499477386e-03,7.082684896886348724e-04,-2.722509577870368958e-02,-1.985011622309684753e-03,-5.840755999088287354e-03,7.818024605512619019e-04,2.956219017505645752e-03,1.920433714985847473e-04,-7.448380589485168457e-01,-4.749835468828678131e-03,-4.445745144039392471e-03,-2.301827073097229004e-03,6.326803006231784821e-03,9.741526097059249878e-03,9.343773126602172852e-04,-3.569090738892555237e-03,-2.610040828585624695e-03,-8.840052410960197449e-03,2.245886251330375671e-03,-3.998229280114173889e-03,2.255052793771028519e-03,-6.315857172012329102e-05,1.363093033432960510e-03
